timestamp,value,label
1474646400,0.2549394761133328,0
1474646700,0.2474440152279604,0
1474647000,0.2386767613403331,0
1474647300,0.2403147585687014,0
1474647600,0.2184778021262644,0
1474647900,0.213349138998182,0
1474648200,0.2330628325134854,0
1474648500,0.2053810401459706,0
1474648800,0.1989138374325484,0
1474649100,0.2008350566486738,0
1474649400,0.1765898113296946,0
1474649700,0.1933251640695963,0
1474650000,0.1774412812545732,0
1474650300,0.1926757378556952,0
1474650600,0.1712320450650976,0
1474650900,0.1666175110229593,0
1474651200,0.1351347713424901,0
1474651500,0.1295605296731579,0
1474651800,0.1181270203850639,0
1474652100,0.1080753457632975,0
1474652400,0.1041643567862072,0
1474652700,0.1049220207024128,0
1474653000,0.0925017443617039,0
1474653300,0.0839383381469276,0
1474653600,0.0972371438379365,0
1474653900,0.0833159713583531,0
1474654200,0.0749672365866594,0
1474654500,0.0772672877605924,0
1474654800,0.0774711354333384,0
1474655100,0.0665391274995143,0
1474655400,0.0637105155458902,0
1474655700,0.0615728209249045,0
1474656000,0.0561753675025819,0
1474656300,0.054726786252687,0
1474656600,0.0555115095952595,0
1474656900,0.056283605204897,0
1474657200,0.051127882650973,0
1474657500,0.048950500872787,0
1474657800,0.0459198452079645,0
1474658100,0.0458116075056494,0
1474658400,0.0393570325239444,0
1474658700,0.0430641738279734,0
1474659000,0.0377605264145341,0
1474659300,0.0467171962813704,0
1474659600,0.0410491486037855,0
1474659900,0.0353396098064019,0
1474660200,0.0328230832278388,0
1474660500,0.0339054602509896,0
1474660800,0.0325109978527777,0
1474661100,0.0303065566482248,0
1474661400,0.0318886310642032,0
1474661700,0.0344466487625651,0
1474662000,0.0290203319533788,0
1474662300,0.0526973293350672,0
1474662600,0.0281688620282899,0
1474662900,0.0265579242254478,0
1474663200,0.0259499891303052,0
1474663500,0.0248802398390385,0
1474663800,0.0235958191046893,0
1474664100,0.0242723047449467,0
1474664400,0.0264370587912485,0
1474664700,0.0252735034910986,0
1474665000,0.0333372123140981,0
1474665300,0.0259896762875055,0
1474665600,0.0255170383210448,0
1474665900,0.0277755983762299,0
1474666200,0.0381808494919102,0
1474666500,0.028222980878922,0
1474666800,0.0298194869883323,0
1474667100,0.0319156904895193,0
1474667400,0.0288453476674965,0
1474667700,0.0304689132022228,0
1474668000,0.040399722389895,0
1474668300,0.045147749598327,0
1474668600,0.0539150034858493,0
1474668900,0.0552553470323782,0
1474669200,0.0591374726222896,0
1474669500,0.0616269397755366,0
1474669800,0.0705980413358048,0
1474670100,0.0644952388874119,0
1474670400,0.0752252031100375,0
1474670700,0.076807277526016,0
1474671000,0.0858451256688005,0
1474671300,0.0892961044109991,0
1474671600,0.0899455306248896,0
1474671900,0.1056670568867343,0
1474672200,0.1018246184544435,0
1474672500,0.1015810836242871,0
1474672800,0.1057211757378918,0
1474673100,0.1113765956839077,0
1474673400,0.1186014623135975,0
1474673700,0.1154355095208287,0
1474674000,0.1238509908758794,0
1474674300,0.1340109032000659,0
1474674600,0.1330511955728721,0
1474674900,0.1434961338463833,0
1474675200,0.1420619842907609,0
1474675500,0.1499092177087099,0
1474675800,0.1609620910769434,0
1474676100,0.1698646420924119,0
1474676400,0.1754803748810174,0
1474676700,0.1861147291336325,0
1474677000,0.1805675468898266,0
1474677300,0.1891309531048236,0
1474677600,0.1895783356077365,0
1474677900,0.1951796367026264,0
1474678200,0.2017135859991418,0
1474678500,0.2091423003014304,0
1474678800,0.2147436013963939,0
1474679100,0.2333334267692732,0
1474679400,0.2377170537130342,0
1474679700,0.2618540613297194,0
1474680000,0.2602304957949931,0
1474680300,0.2619893584575607,0
1474680600,0.2701739327144443,0
1474680900,0.2709586560562812,0
1474681200,0.2735022420606858,0
1474681500,0.2836765860784093,0
1474681800,0.2803753361577991,0
1474682100,0.2918629642970506,0
1474682400,0.3031593724953355,0
1474682700,0.2878040504601297,0
1474683000,0.293472098138135,0
1474683300,0.3001702079497863,0
1474683600,0.2975039525494246,0
1474683900,0.334670975563509,0
1474684200,0.3165267287317743,0
1474684500,0.3007384558869931,0
1474684800,0.3098574823069868,0
1474685100,0.3151737574523103,0
1474685400,0.3149987731674789,0
1474685700,0.3192597307149677,0
1474686000,0.3143619746854725,0
1474686300,0.3287575890933794,0
1474686600,0.3152008168786772,0
1474686900,0.3454947457950179,0
1474687200,0.3285826048074971,0
1474687500,0.3271213958267689,0
1474687800,0.3256186957262418,0
1474688100,0.3130360628313246,0
1474688400,0.3233186445523089,0
1474688700,0.3038502898290247,0
1474689000,0.3315320821963714,0
1474689300,0.3126175437165469,0
1474689600,0.3256186957262418,0
1474689900,0.3216409601658997,0
1474690200,0.3414214002642448,0
1474690500,0.3375519024062177,0
1474690800,0.3379577937901619,0
1474691100,0.3605939052684982,0
1474691400,0.3866791915264347,0
1474691700,0.361283018639589,0
1474692000,0.3630833724217452,0
1474692300,0.3696317534112827,0
1474692600,0.3534357852212197,0
1474692900,0.3543972968101713,0
1474693200,0.3580503192635682,0
1474693500,0.3421664364485662,0
1474693800,0.3591326962867191,0
1474694100,0.3354412672115988,0
1474694400,0.3352518512322847,0
1474694700,0.3260787059608183,0
1474695000,0.3237245359352024,0
1474695300,0.3107775027771904,0
1474695600,0.3128069596948102,0
1474695900,0.3100468982863008,0
1474696200,0.3013608226752523,0
1474696500,0.2994666628847382,0
1474696800,0.3034029073252817,0
1474697100,0.2996145877445688,0
1474697400,0.2965983637733884,0
1474697700,0.2945544751612859,0
1474698000,0.2904143830476812,0
1474698300,0.2913758946365277,0
1474698600,0.2870193271182928,0
1474698900,0.2984925235639024,0
1474699200,0.2951642142176609,0
1474699500,0.296165412964128,0
1474699800,0.2874252185020269,0
1474700100,0.2914426412196745,0
1474700400,0.2923897211149841,0
1474700700,0.2845695471225613,0
1474701000,0.2886428926531242,0
1474701300,0.2878581693112873,0
1474701600,0.2760332003332062,0
1474701900,0.2880872724478017,0
1474702200,0.2686730365756751,0
1474702500,0.2807144809583864,0
1474702800,0.2748155261821089,0
1474703100,0.2765202699936241,0
1474703400,0.274314024828049,0
1474703700,0.2760458280650904,0
1474704000,0.2791576620067018,0
1474704300,0.2812682972019511,0
1474704600,0.2816615608536959,0
1474704900,0.2931076978736742,0
1474705200,0.2732190200729088,0
1474705500,0.2949206793873994,0
1474705800,0.281472144874592,0
1474706100,0.2738810740187887,0
1474706400,0.2803897678514411,0
1474706700,0.2851522267534101,0
1474707000,0.2802544707234947,0
1474707300,0.2841780874324692,0
1474707600,0.2854228210091978,0
1474707900,0.2772779339098297,0
1474708200,0.2775611558976068,0
1474708500,0.2735166737543279,0
1474708800,0.2815118320321076,0
1474709100,0.2649658952713307,0
1474709400,0.2781294038347085,0
1474709700,0.3009675590235075,0
1474710000,0.2878707970431715,0
1474710300,0.2781023444091822,0
1474710600,0.2756543683751034,0
1474710900,0.2732731389240663,0
1474711200,0.2693765816407232,0
1474711500,0.2664126725589425,0
1474711800,0.2537218019623406,0
1474712100,0.263504686290077,0
1474712400,0.2734625549031703,0
1474712700,0.2688895119803052,0
1474713000,0.2811330000740047,0
1474713300,0.2741390405426921,0
1474713600,0.2687812742779902,0
1474713900,0.266277375430996,0
1474714200,0.2697012947476685,0
1474714500,0.2642208590870093,0
1474714800,0.2654259055061173,0
1474715100,0.2692268528191348,0
1474715400,0.2673868118797782,0
1474715700,0.2804168272769673,0
1474716000,0.2818636045646841,0
1474716300,0.2862887226277185,0
1474716600,0.2933097415846624,0
1474716900,0.2908743932824678,0
1474717200,0.2886699520786505,0
1474717500,0.306352384714156,0
1474717800,0.312440755469117,0
1474718100,0.3179608782871866,0
1474718400,0.317230273796297,0
1474718700,0.3190306275784533,0
1474719000,0.3282037728499197,0
1474719300,0.3264719696128783,0
1474719600,0.326039018803618,0
1474719900,0.3296505501372162,0
1474720200,0.3446955907590135,0
1474720500,0.3508525120590894,0
1474720800,0.3477406781183186,0
1474721100,0.3509192586426566,0
1474721400,0.3563040843330949,0
1474721700,0.3593491716913493,0
1474722000,0.3627442276203173,0
1474722300,0.3541934491374253,0
1474722600,0.3661410875118838,0
1474722900,0.3702000013481743,0
1474723200,0.3596053342531798,0
1474723500,0.3597009442236106,0
1474723800,0.3492686336826141,0
1474724100,0.3723232642757281,0
1474724400,0.3602818198934372,0
1474724700,0.373636548396941,0
1474725000,0.3623257085055396,0
1474725300,0.3776810305408505,0
1474725600,0.3570346888239845,0
1474725900,0.3523678398915007,0
1474726200,0.3928757999837108,0
1474726500,0.3576444278796239,0
1474726800,0.3600797761822388,0
1474727100,0.354951113053631,0
1474727400,0.3526781213050141,0
1474727700,0.348011272373581,0
1474728000,0.3254833985986107,0
1474728300,0.3276752120702285,0
1474728600,0.3415170102346757,0
1474728900,0.3069621237697954,0
1474729200,0.3194365189623975,0
1474729500,0.3041605712414873,0
1474729800,0.2988984149475315,0
1474730100,0.2923356022638265,0
1474730400,0.2841907151644585,0
1474730700,0.2781294038347085,0
1474731000,0.272434296731177,0
1474731300,0.2558053777318536,0
1474731600,0.2492443690098013,0
1474731900,0.2812141783507936,0
1474732200,0.2553724269225932,0
1474732500,0.240774768803488,0
1474732800,0.2431289388288937,0
1474733100,0.2366076172643572,0
1474733400,0.2234296770072324,0
1474733700,0.2153785959166424,0
1474734000,0.2128891287632904,0
1474734300,0.2006185812440331,0
1474734600,0.1871159278799946,0
1474734900,0.1680119734211712,0
1474735200,0.1662801701840247,0
1474735500,0.1682140171321594,0
1474735800,0.1754388837617441,0
1474736100,0.1633577522215173,0
1474736400,0.1593926443932695,0
1474736700,0.1543054723844603,0
1474737000,0.1321311751031939,0
1474737300,0.1138786905691441,0
1474737600,0.1031902174653714,0
1474737900,0.1022701969956932,0
1474738200,0.0894440292715653,0
1474738500,0.0861968982021126,0
1474738800,0.086860756109435,0
1474739100,0.0747651928754611,0
1474739400,0.0722612940287822,0
1474739700,0.0665517552313986,0
1474740000,0.0820297466624563,0
1474740300,0.0667141117843458,0
1474740600,0.0618037280229665,0
1474740900,0.0590707260397732,0
1474741200,0.0553365253093772,0
1474741500,0.0663352798267684,0
1474741800,0.0511549420762891,0
1474742100,0.0473269353380607,0
1474742400,0.0460551423355957,0
1474742700,0.0600989842112412,0
1474743000,0.0547412179471697,0
1474743300,0.0421315256269364,0
1474743600,0.0398170427585208,0
1474743900,0.0388302757058008,0
1474744200,0.0361910797314907,0
1474744500,0.0333642717394142,0
1474744800,0.033147796334784,0
1474745100,0.0328230832278388,0
1474745400,0.0379643740872801,0
1474745700,0.0329042615048378,0
1474746000,0.0311850859996806,0
1474746300,0.0279523866236597,0
1474746600,0.0283582780065532,0
1474746900,0.0273697069922856,0
1474747200,0.0255440977463609,0
1474747500,0.0307124480321691,0
1474747800,0.0330124992071528,0
1474748100,0.0267076530465108,0
1474748400,0.0296571304343343,0
1474748700,0.0245825861574093,0
1474749000,0.0239602193698857,0
1474749300,0.0214851839100705,0
1474749600,0.0261935239602514,0
1474749900,0.0270720533106564,1
1474750200,0.048788144318789,1
1474750500,0.0566480054690425,1
1474750800,0.0785390807630574,1
1474751100,0.0203486880352366,1
1474751400,0.0204424940441199,0
1474751700,0.0242452453185798,0
1474752000,0.0195765924255992,0
1474752300,0.0460280829102796,0
1474752600,0.0240017104886336,0
1474752900,0.0276403012485987,0
1474753200,0.0224052043792233,0
1474753500,0.0239602193698857,0
1474753800,0.0363678679789206,0
1474754100,0.0253005629164146,0
1474754400,0.0357581289222304,0
1474754700,0.0410491486037855,0
1474755000,0.0423335693381347,0
1474755300,0.0445524422350686,0
1474755600,0.0497893430659916,0
1474755900,0.0506137535647136,0
1474756200,0.0516961305878645,0
1474756500,0.0573389228027318,0
1474756800,0.0608963352846471,0
1474757100,0.0685415249918181,0
1474757400,0.0740472161164558,0
1474757700,0.0714765706862097,0
1474758000,0.0806912070774749,0
1474758300,0.0890796290063689,0
1474758600,0.0863592547550598,0
1474758900,0.0984151308315182,0
1474759200,0.09848187741456,0
1474759500,0.1041102379350497,0
1474759800,0.1030964114566984,0
1474760100,0.1089412473818182,0
1474760400,0.1221191876388379,0
1474760700,0.1449032239764794,0
1474761000,0.1305202373003517,0
1474761300,0.1266507394425347,0
1474761600,0.1360674195440525,0
1474761900,0.1454714719136862,0
1474762200,0.1459711693060933,0
1474762500,0.1491912409500198,0
1474762800,0.1812296008357065,0
1474763100,0.1612741764518993,0
1474763400,0.1716379364487267,0
1474763700,0.1774412812545732,0
1474764000,0.1820016964455541,0
1474764300,0.1851135303871654,0
1474764600,0.1916889708029122,0
1474764900,0.1992385505394947,0
1474765200,0.2222390622817664,0
1474765500,0.2305463059346071,0
1474765800,0.2281921359092013,0
1474766100,0.2321428120438072,0
1474766400,0.2300718640060734,0
1474766700,0.2523417712577707,0
1474767000,0.2632340920341842,0
1474767300,0.2715413356870249,0
1474767600,0.2738684462867994,0
1474767900,0.2635588051412346,0
1474768200,0.2816886202792221,0
1474768500,0.2812556694699618,0
1474768800,0.280876837511859,0
1474769100,0.2824733436210591,0
1474769400,0.2808894652437432,0
1474769700,0.301929070612459,0
1474770000,0.2957180304612256,0
1474770300,0.2966380509309039,0
1474770600,0.3019831894636166,0
1474770900,0.3117642698299105,0
1474771200,0.3072868368767407,0
1474771500,0.3066103512375341,0
1474771800,0.3116289727012285,0
1474772100,0.3106422056485085,0
1474772400,0.3103842391251304,0
1474772700,0.3252542954620962,0
1474773000,0.317203214370981,0
1474773300,0.3083421544745755,0
1474773600,0.3153361140063083,0
1474773900,0.3135772513439509,0
1474774200,0.3153902328569405,0
1474774500,0.3119139986509735,0
1474774800,0.3067727077915321,0
1474775100,0.313781099015646,0
1474775400,0.3104257302438782,0
1474775700,0.3078009659630001,0
1474776000,0.3220071643926436,0
1474776300,0.318624736194509,0
1474776600,0.3276084654866613,0
1474776900,0.3341965336344499,0
1474777200,0.3287179019361791,0
1474777500,0.3485795203104725,0
1474777800,0.3575091307519928,0
1474778100,0.3418814104988213,0
1474778400,0.3525698836026989,0
1474778700,0.3511231063154025,0
1474779000,0.3575361901773088,0
1474779300,0.3550864101823129,0
1474779600,0.3438170614086086,0
1474779900,0.3442770716442359,0
1474780200,0.3412734754047294,0
1474780500,0.3362801094048034,0
1474780800,0.3336553451228745,0
1474781100,0.332289746112577,0
1474781400,0.3315447099282556,0
1474781700,0.3150655197499953,0
1474782000,0.3155796488362546,0
1474782300,0.3138081584420129,0
1474782600,0.3095183375066096,0
1474782900,0.3131172411083237,0
1474783200,0.3136728613133309,0
1474783500,0.2957450898867518,0
1474783800,0.3117245826716593,0
1474784100,0.3014546286839253,0
1474784400,0.3049056074258087,0
1474784700,0.3050409045544907,0
1474785000,0.2911449875382555,0
1474785300,0.3081797979216282,0
1474785600,0.2997769442980415,0
1474785900,0.2965839320797464,0
1474786200,0.3014816881095567,0
1474786500,0.2997913759916835,0
1474786800,0.297449833698267,0
1474787100,0.2955971650269213,0
1474787400,0.3052303205327539,0
1474787700,0.2858413401248161,0
1474788000,0.2897920162593169,0
1474788300,0.2914155817940432,0
1474788600,0.2886970115042818,0
1474788900,0.2941756432031831,0
1474789200,0.2937571240875648,0
1474789500,0.2844757411138883,0
1474789800,0.2842177745899848,0
1474790100,0.2884534766740203,0
1474790400,0.2878581693112873,0
1474790700,0.2929724007457278,0
1474791000,0.2841907151644585,0
1474791300,0.2937426923939228,0
1474791600,0.2912676569342126,0
1474791900,0.2848672008039804,0
1474792200,0.2968815857610603,0
1474792500,0.2843133845604156,0
1474792800,0.2882099418437588,0
1474793100,0.2984925235639024,0
1474793400,0.2845298599650458,0
1474793700,0.2986007612662175,0
1474794000,0.296854526335534,0
1474794300,0.2797259099439085,0
1474794600,0.2913488352110015,0
1474794900,0.2852875238812514,0
1474795200,0.2875875750554996,0
1474795500,0.2953806896222911,0
1474795800,0.2858954589759737,0
1474796100,0.2756814278006296,0
1474796400,0.2831624569924652,0
1474796700,0.2708377906219769,0
1474797000,0.2707692400771773,0
1474797300,0.2725281027398501,0
1474797600,0.2671432770496219,0
1474797900,0.2625161152754942,0
1474798200,0.2762496757378364,0
1474798500,0.2768846702580849,0
1474798800,0.280862405818217,0
1474799100,0.27909091542366,0
1474799400,0.2858413401248161,0
1474799700,0.2624493686924524,0
1474800000,0.2771823239393989,0
1474800300,0.2804565144344829,0
1474800600,0.278197954379508,0
1474800900,0.2827024467575735,0
1474801200,0.2853145833068827,0
1474801500,0.2852875238812514,0
1474801800,0.2938779895217641,0
1474802100,0.2929994601713591,0
1474802400,0.2955827333332793,0
1474802700,0.3061774004282737,0
1474803000,0.2975183842430666,0
1474803300,0.3093289215272955,0
1474803600,0.3078677125465672,0
1474803900,0.3097077534859237,0
1474804200,0.3060547310325268,0
1474804500,0.3200985729081723,0
1474804800,0.3393648839202581,0
1474805100,0.3354827583303468,0
1474805400,0.3374166052785865,0
1474805700,0.3529902066800751,0
1474806000,0.3426535061095095,0
1474806300,0.3476450681478878,0
1474806600,0.3487148174391545,0
1474806900,0.3615536128948514,0
1474807200,0.3551405290329451,0
1474807500,0.3732703441712478,0
1474807800,0.3537749300226476,0
1474808100,0.3669113791599737,0
1474808400,0.371390616074691,0
1474808700,0.3631645506976935,0
1474809000,0.3740821269380856,0
1474809300,0.3646528191047887,0
1474809600,0.3781139813501108,0
1474809900,0.3803743453668434,0
1474810200,0.3682787821328695,0
1474810500,0.3710388435413789,0
1474810800,0.3693882185813365,0
1474811100,0.3731621064689328,0
1474811400,0.3784260667251718,0
1474811700,0.3728915122126196,0
1474812000,0.3623257085055396,0
1474812300,0.3681976038558705,0
1474812600,0.3803202265151605,0
1474812900,0.3683996475670688,0
1474813200,0.3491062771286161,0
1474813500,0.3515289976993468,0
1474813800,0.3592679934143503,0
1474814100,0.3693882185813365,0
1474814400,0.3437900019832925,0
1474814700,0.3225880400614193,0
1474815000,0.337160442716756,0
1474815300,0.3169199923838344,0
1474815600,0.3120078046598567,0
1474815900,0.3192200435577673,0
1474816200,0.3051347105623232,0
1474816500,0.3051762016821218,0
1474816800,0.2852460327620832,0
1474817100,0.2837036455040406,0
1474817400,0.2779670472812358,0
1474817700,0.2839742397598283,0
1474818000,0.2686189177245175,0
1474818300,0.2630176166295541,0
1474818600,0.2391512032687617,0
1474818900,0.2361602347614548,0
1474819200,0.255453605199382,0
1474819500,0.2464843076007666,0
1474819800,0.2319804554903345,0
1474820100,0.2156221307467988,0
1474820400,0.2096293699618484,0
1474820700,0.2009703537765677,0
1474821000,0.190619221511677,0
1474821300,0.1830570140431788,0
1474821600,0.177116568147628,0
1474821900,0.1674707849095958,0
1474822200,0.154888152015204,0
1474822500,0.1560517073151437,0
1474822800,0.1592573472654282,0
1474823100,0.1598400268962769,0
1474823400,0.1452279370834247,0
1474823700,0.1172484910346589,0
1474824000,0.1196694076431064,0
1474824300,0.1070055964720309,0
1474824600,0.1003363500476636,0
1474824900,0.0962774362107427,0
1474825200,0.0927326514597659,0
1474825500,0.0842901106791889,0
1474825800,0.0794049823815781,0
1474826100,0.0772672877605924,0
1474826400,0.0892961044109991,0
1474826700,0.0742240043638857,0
1474827000,0.0614104643709064,0
1474827300,0.0634272935576929,0
1474827600,0.0687976875546994,0
1474827900,0.0575283387809951,0
1474828200,0.0511423143444048,0
1474828500,0.0540647323069122,0
1474828800,0.0470022222311154,0
